open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1667260800000,0.46471375,0.46474293,0.46405421,0.46408180,0,1667260859999,0,60,0,0,0
1667260860000,0.46406356,0.46411185,0.46353464,0.46405039,0,1667260919999,0,60,0,0,0
1667260920000,0.46404663,0.46450771,0.46404663,0.46427781,0,1667260979999,0,60,0,0,0
1667260980000,0.46423397,0.46461215,0.46401000,0.46454825,0,1667261039999,0,60,0,0,0
1667261040000,0.46454993,0.46454993,0.46420238,0.46420372,0,1667261099999,0,60,0,0,0
1667261100000,0.46420332,0.46420827,0.46322072,0.46332331,0,1667261159999,0,60,0,0,0
1667261160000,0.46332251,0.46347311,0.46304576,0.46310511,0,1667261219999,0,60,0,0,0
1667261220000,0.46310845,0.46316593,0.46238166,0.46244944,0,1667261279999,0,60,0,0,0
1667261280000,0.46244944,0.46263822,0.46239559,0.46243413,0,1667261339999,0,60,0,0,0
1667261340000,0.46243562,0.46265369,0.46241400,0.46245492,0,1667261399999,0,60,0,0,0
1667261400000,0.46245396,0.46254983,0.46232837,0.46253495,0,1667261459999,0,60,0,0,0
1667261460000,0.46256612,0.46257715,0.46244212,0.46246149,0,1667261519999,0,60,0,0,0
1667261520000,0.46246149,0.46271258,0.46245554,0.46256112,0,1667261579999,0,60,0,0,0
1667261580000,0.46256444,0.46266944,0.46250372,0.46263184,0,1667261639999,0,60,0,0,0
1667261640000,0.46264976,0.46264976,0.46253494,0.46256273,0,1667261699999,0,60,0,0,0
1667261700000,0.46256263,0.46269945,0.46256263,0.46268395,0,1667261759999,0,60,0,0,0
1667261760000,0.46267307,0.46274622,0.46262508,0.46267390,0,1667261819999,0,60,0,0,0
1667261820000,0.46258445,0.46265579,0.46245405,0.46260158,0,1667261879999,0,60,0,0,0
1667261880000,0.46260529,0.46260529,0.46246887,0.46248099,0,1667261939999,0,60,0,0,0
1667261940000,0.46248099,0.46255263,0.46241760,0.46254888,0,1667261999999,0,60,0,0,0
1667262000000,0.46254888,0.46260805,0.46246063,0.46260805,0,1667262059999,0,60,0,0,0
1667262060000,0.46260805,0.46262370,0.46254849,0.46259179,0,1667262119999,0,60,0,0,0
1667262120000,0.46259151,0.46259151,0.46243840,0.46250584,0,1667262179999,0,60,0,0,0
1667262180000,0.46249167,0.46249167,0.46233764,0.46241333,0,1667262239999,0,60,0,0,0
1667262240000,0.46241923,0.46261155,0.46240697,0.46240697,0,1667262299999,0,60,0,0,0
1667262300000,0.46240796,0.46240796,0.46157401,0.46174501,0,1667262359999,0,60,0,0,0
1667262360000,0.46174231,0.46179991,0.46161964,0.46166648,0,1667262419999,0,60,0,0,0
1667262420000,0.46166577,0.46167491,0.46147758,0.46148826,0,1667262479999,0,60,0,0,0
1667262480000,0.46153865,0.46169020,0.46143267,0.46163925,0,1667262539999,0,60,0,0,0
1667262540000,0.46164178,0.46169439,0.46161662,0.46167125,0,1667262599999,0,60,0,0,0
1667262600000,0.46165844,0.46174141,0.46154592,0.46154786,0,1667262659999,0,60,0,0,0
1667262660000,0.46154993,0.46159116,0.46020655,0.46035419,0,1667262719999,0,60,0,0,0
1667262720000,0.46036940,0.46057665,0.46036940,0.46056914,0,1667262779999,0,60,0,0,0
1667262780000,0.46052561,0.46060646,0.46047614,0.46060646,0,1667262839999,0,60,0,0,0
1667262840000,0.46060600,0.46065094,0.46054332,0.46055723,0,1667262899999,0,60,0,0,0
1667262900000,0.46056060,0.46064228,0.46053395,0.46062553,0,1667262959999,0,60,0,0,0
1667262960000,0.46057189,0.46069788,0.46057189,0.46069788,0,1667263019999,0,60,0,0,0
1667263020000,0.46069506,0.46073867,0.46058652,0.46058652,0,1667263079999,0,60,0,0,0
1667263080000,0.46059342,0.46102634,0.46054806,0.46095112,0,1667263139999,0,60,0,0,0
1667263140000,0.46095112,0.46106436,0.46083609,0.46104496,0,1667263199999,0,60,0,0,0
1667263200000,0.46104732,0.46147024,0.46103934,0.46135753,0,1667263259999,0,60,0,0,0
1667263260000,0.46136500,0.46152060,0.46130949,0.46139536,0,1667263319999,0,60,0,0,0
1667263320000,0.46138940,0.46153648,0.46138940,0.46148135,0,1667263379999,0,60,0,0,0
1667263380000,0.46148513,0.46161657,0.46148513,0.46154528,0,1667263439999,0,60,0,0,0
1667263440000,0.46154584,0.46158170,0.46137910,0.46152291,0,1667263499999,0,60,0,0,0
1667263500000,0.46152116,0.46169716,0.46152116,0.46165217,0,1667263559999,0,60,0,0,0
1667263560000,0.46166259,0.46171623,0.46157466,0.46158626,0,1667263619999,0,60,0,0,0
1667263620000,0.46158469,0.46164027,0.46138932,0.46139902,0,1667263679999,0,60,0,0,0
1667263680000,0.46142180,0.46163958,0.46141473,0.46162084,0,1667263739999,0,60,0,0,0
1667263740000,0.46161038,0.46165473,0.46159766,0.46162148,0,1667263799999,0,60,0,0,0
1667263800000,0.46161721,0.46184484,0.46161681,0.46178042,0,1667263859999,0,60,0,0,0
1667263860000,0.46178042,0.46178042,0.46150292,0.46151676,0,1667263919999,0,60,0,0,0
1667263920000,0.46151888,0.46161377,0.46150836,0.46160706,0,1667263979999,0,60,0,0,0
1667263980000,0.46160938,0.46160938,0.46131042,0.46138446,0,1667264039999,0,60,0,0,0
1667264040000,0.46138286,0.46140720,0.46106953,0.46124128,0,1667264099999,0,60,0,0,0
1667264100000,0.46123778,0.46135322,0.46120102,0.46133175,0,1667264159999,0,60,0,0,0
1667264160000,0.46133175,0.46137494,0.46124923,0.46129101,0,1667264219999,0,60,0,0,0
1667264220000,0.46129171,0.46130370,0.46106403,0.46116653,0,1667264279999,0,60,0,0,0
1667264280000,0.46116949,0.46125908,0.46114670,0.46125183,0,1667264339999,0,60,0,0,0
1667264340000,0.46126559,0.46127891,0.46119073,0.46123770,0,1667264399999,0,60,0,0,0
1667264400000,0.46123770,0.46129587,0.46123172,0.46129587,0,1667264459999,0,60,0,0,0
1667264460000,0.46129262,0.46152758,0.46128912,0.46143577,0,1667264519999,0,60,0,0,0
1667264520000,0.46143577,0.46146495,0.46134034,0.46134521,0,1667264579999,0,60,0,0,0
1667264580000,0.46134615,0.46142515,0.46128717,0.46142515,0,1667264639999,0,60,0,0,0
1667264640000,0.46142186,0.46160065,0.46138169,0.46151070,0,1667264699999,0,60,0,0,0
1667264700000,0.46150992,0.46157135,0.46141033,0.46150077,0,1667264759999,0,60,0,0,0
1667264760000,0.46148971,0.46157161,0.46146423,0.46152390,0,1667264819999,0,60,0,0,0
1667264820000,0.46152348,0.46163646,0.46148376,0.46157817,0,1667264879999,0,60,0,0,0
1667264880000,0.46158159,0.46158159,0.46147056,0.46154951,0,1667264939999,0,60,0,0,0
1667264940000,0.46155429,0.46179573,0.46154640,0.46176655,0,1667264999999,0,60,0,0,0
1667265000000,0.46178598,0.46188435,0.46178342,0.46187869,0,1667265059999,0,60,0,0,0
1667265060000,0.46188163,0.46188202,0.46174213,0.46178735,0,1667265119999,0,60,0,0,0
1667265120000,0.46179718,0.46193844,0.46179718,0.46193630,0,1667265179999,0,60,0,0,0
1667265180000,0.46193630,0.46194430,0.46183051,0.46192075,0,1667265239999,0,60,0,0,0
1667265240000,0.46191720,0.46193279,0.46186362,0.46190860,0,1667265299999,0,60,0,0,0
1667265300000,0.46190860,0.46195331,0.46168098,0.46169687,0,1667265359999,0,60,0,0,0
1667265360000,0.46170029,0.46173949,0.46169068,0.46173143,0,1667265419999,0,60,0,0,0
1667265420000,0.46174526,0.46178464,0.46168845,0.46172299,0,1667265479999,0,60,0,0,0
1667265480000,0.46173192,0.46173335,0.46153547,0.46158056,0,1667265539999,0,60,0,0,0
1667265540000,0.46158294,0.46167421,0.46154114,0.46166681,0,1667265599999,0,60,0,0,0
1667265600000,0.46166907,0.46181699,0.46147584,0.46152701,0,1667265659999,0,60,0,0,0
1667265660000,0.46143765,0.46190129,0.46129525,0.46189472,0,1667265719999,0,60,0,0,0
1667265720000,0.46189472,0.46189558,0.46180765,0.46188599,0,1667265779999,0,60,0,0,0
1667265780000,0.46188237,0.46190978,0.46181198,0.46183984,0,1667265839999,0,60,0,0,0
1667265840000,0.46183674,0.46183674,0.46169020,0.46173183,0,1667265899999,0,60,0,0,0
1667265900000,0.46173121,0.46182054,0.46137567,0.46138647,0,1667265959999,0,60,0,0,0
1667265960000,0.46137901,0.46137901,0.46120579,0.46123273,0,1667266019999,0,60,0,0,0
1667266020000,0.46123390,0.46156342,0.46118359,0.46156158,0,1667266079999,0,60,0,0,0
1667266080000,0.46156690,0.46189009,0.46156690,0.46185227,0,1667266139999,0,60,0,0,0
1667266140000,0.46185059,0.46198606,0.46184972,0.46198606,0,1667266199999,0,60,0,0,0
1667266200000,0.46198198,0.46207723,0.46192813,0.46207455,0,1667266259999,0,60,0,0,0
1667266260000,0.46207455,0.46230365,0.46204222,0.46230365,0,1667266319999,0,60,0,0,0
1667266320000,0.46230246,0.46234151,0.46216189,0.46224244,0,1667266379999,0,60,0,0,0
1667266380000,0.46224244,0.46224359,0.46201411,0.46220601,0,1667266439999,0,60,0,0,0
1667266440000,0.46221031,0.46226037,0.46210749,0.46219170,0,1667266499999,0,60,0,0,0
1667266500000,0.46218378,0.46227404,0.46211643,0.46226213,0,1667266559999,0,60,0,0,0
1667266560000,0.46226423,0.46233129,0.46222474,0.46233129,0,1667266619999,0,60,0,0,0
1667266620000,0.46232970,0.46233390,0.46220712,0.46222032,0,1667266679999,0,60,0,0,0
1667266680000,0.46224943,0.46233001,0.46221727,0.46223497,0,1667266739999,0,60,0,0,0
1667266740000,0.46223497,0.46228829,0.46215864,0.46219069,0,1667266799999,0,60,0,0,0
1667266800000,0.46219180,0.46235005,0.46216077,0.46227555,0,1667266859999,0,60,0,0,0
1667266860000,0.46228012,0.46230286,0.46221847,0.46222968,0,1667266919999,0,60,0,0,0
1667266920000,0.46229402,0.46229402,0.46219939,0.46219939,0,1667266979999,0,60,0,0,0
1667266980000,0.46219463,0.46220739,0.46182575,0.46186027,0,1667267039999,0,60,0,0,0
1667267040000,0.46185657,0.46188704,0.46180166,0.46180800,0,1667267099999,0,60,0,0,0
1667267100000,0.46180494,0.46180494,0.46170269,0.46170269,0,1667267159999,0,60,0,0,0
1667267160000,0.46170550,0.46170550,0.46115909,0.46122046,0,1667267219999,0,60,0,0,0
1667267220000,0.46122046,0.46128095,0.46074379,0.46084419,0,1667267279999,0,60,0,0,0
1667267280000,0.46084088,0.46137756,0.46084088,0.46131931,0,1667267339999,0,60,0,0,0
1667267340000,0.46132190,0.46133700,0.46054608,0.46055563,0,1667267399999,0,60,0,0,0
1667267400000,0.46054818,0.46054818,0.46042896,0.46047438,0,1667267459999,0,60,0,0,0
1667267460000,0.46044611,0.46044938,0.46007532,0.46013453,0,1667267519999,0,60,0,0,0
1667267520000,0.46013453,0.46055519,0.46011718,0.46055519,0,1667267579999,0,60,0,0,0
1667267580000,0.46054580,0.46085432,0.46042215,0.46080177,0,1667267639999,0,60,0,0,0
1667267640000,0.46078875,0.46108386,0.46078098,0.46107340,0,1667267699999,0,60,0,0,0
1667267700000,0.46107340,0.46116659,0.46103092,0.46116659,0,1667267759999,0,60,0,0,0
1667267760000,0.46116264,0.46123020,0.46107270,0.46116964,0,1667267819999,0,60,0,0,0
1667267820000,0.46116902,0.46120779,0.46099777,0.46100731,0,1667267879999,0,60,0,0,0
1667267880000,0.46100547,0.46102616,0.46094359,0.46098180,0,1667267939999,0,60,0,0,0
1667267940000,0.46098267,0.46121925,0.46098267,0.46121925,0,1667267999999,0,60,0,0,0
1667268000000,0.46121908,0.46127651,0.46112144,0.46113181,0,1667268059999,0,60,0,0,0
1667268060000,0.46113093,0.46125501,0.46112662,0.46123079,0,1667268119999,0,60,0,0,0
1667268120000,0.46124392,0.46131121,0.46119078,0.46131121,0,1667268179999,0,60,0,0,0
1667268180000,0.46131041,0.46131751,0.46097283,0.46100681,0,1667268239999,0,60,0,0,0
1667268240000,0.46104788,0.46106697,0.46096465,0.46096465,0,1667268299999,0,60,0,0,0
1667268300000,0.46096567,0.46127691,0.46093287,0.46125796,0,1667268359999,0,60,0,0,0
1667268360000,0.46125254,0.46141521,0.46115627,0.46115627,0,1667268419999,0,60,0,0,0
1667268420000,0.46115713,0.46116192,0.46093698,0.46097024,0,1667268479999,0,60,0,0,0
1667268480000,0.46097413,0.46109619,0.46097413,0.46101574,0,1667268539999,0,60,0,0,0
1667268540000,0.46101755,0.46109494,0.46100389,0.46104053,0,1667268599999,0,60,0,0,0
1667268600000,0.46104471,0.46119061,0.46102226,0.46118340,0,1667268659999,0,60,0,0,0
1667268660000,0.46118340,0.46124007,0.46114628,0.46121456,0,1667268719999,0,60,0,0,0
1667268720000,0.46126205,0.46128791,0.46109152,0.46112997,0,1667268779999,0,60,0,0,0
1667268780000,0.46113291,0.46118910,0.46107251,0.46112616,0,1667268839999,0,60,0,0,0
1667268840000,0.46112904,0.46136807,0.46112904,0.46136561,0,1667268899999,0,60,0,0,0
1667268900000,0.46136379,0.46137372,0.46118301,0.46119270,0,1667268959999,0,60,0,0,0
1667268960000,0.46118987,0.46120109,0.46097096,0.46097376,0,1667269019999,0,60,0,0,0
1667269020000,0.46097406,0.46106113,0.46094455,0.46100899,0,1667269079999,0,60,0,0,0
1667269080000,0.46105474,0.46131267,0.46105435,0.46125474,0,1667269139999,0,60,0,0,0
1667269140000,0.46129997,0.46138609,0.46117549,0.46135989,0,1667269199999,0,60,0,0,0
1667269200000,0.46136851,0.46138297,0.46121374,0.46121374,0,1667269259999,0,60,0,0,0
1667269260000,0.46094450,0.46094529,0.46069649,0.46071595,0,1667269319999,0,60,0,0,0
1667269320000,0.46071749,0.46085333,0.46071539,0.46084243,0,1667269379999,0,60,0,0,0
1667269380000,0.46084721,0.46085486,0.46005139,0.46005139,0,1667269439999,0,60,0,0,0
1667269440000,0.46011913,0.46017633,0.46003047,0.46012646,0,1667269499999,0,60,0,0,0
1667269500000,0.46012895,0.46043980,0.45995133,0.45995251,0,1667269559999,0,60,0,0,0
1667269560000,0.45995255,0.46026481,0.45984756,0.45985069,0,1667269619999,0,60,0,0,0
1667269620000,0.45984841,0.45984841,0.45949811,0.45949819,0,1667269679999,0,60,0,0,0
1667269680000,0.45945181,0.45967929,0.45914378,0.45963597,0,1667269739999,0,60,0,0,0
1667269740000,0.45970926,0.45971716,0.45939846,0.45951145,0,1667269799999,0,60,0,0,0
1667269800000,0.45951154,0.46012377,0.45950437,0.46012377,0,1667269859999,0,60,0,0,0
1667269860000,0.46013455,0.46116099,0.46008738,0.46113679,0,1667269919999,0,60,0,0,0
1667269920000,0.46114512,0.46129849,0.46106852,0.46108956,0,1667269979999,0,60,0,0,0
1667269980000,0.46111381,0.46135013,0.46107801,0.46135013,0,1667270039999,0,60,0,0,0
1667270040000,0.46135022,0.46139897,0.46130012,0.46139827,0,1667270099999,0,60,0,0,0
1667270100000,0.46139859,0.46157949,0.46129314,0.46157103,0,1667270159999,0,60,0,0,0
1667270160000,0.46157620,0.46204569,0.46156784,0.46204035,0,1667270219999,0,60,0,0,0
1667270220000,0.46204268,0.46264251,0.46197587,0.46264251,0,1667270279999,0,60,0,0,0
1667270280000,0.46263570,0.46279281,0.46259683,0.46260214,0,1667270339999,0,60,0,0,0
1667270340000,0.46264952,0.46272878,0.46259527,0.46264336,0,1667270399999,0,60,0,0,0
1667270400000,0.46264169,0.46279734,0.46246551,0.46247133,0,1667270459999,0,60,0,0,0
1667270460000,0.46247590,0.46254445,0.46227978,0.46230813,0,1667270519999,0,60,0,0,0
1667270520000,0.46231282,0.46238243,0.46175071,0.46175413,0,1667270579999,0,60,0,0,0
1667270580000,0.46179259,0.46185474,0.46177853,0.46182521,0,1667270639999,0,60,0,0,0
1667270640000,0.46182940,0.46199701,0.46182386,0.46199701,0,1667270699999,0,60,0,0,0
1667270700000,0.46199648,0.46216617,0.46199648,0.46216617,0,1667270759999,0,60,0,0,0
1667270760000,0.46225485,0.46230197,0.46165644,0.46175491,0,1667270819999,0,60,0,0,0
1667270820000,0.46175891,0.46181006,0.46166110,0.46171720,0,1667270879999,0,60,0,0,0
1667270880000,0.46176583,0.46195182,0.46175969,0.46191719,0,1667270939999,0,60,0,0,0
1667270940000,0.46192283,0.46224709,0.46183990,0.46210712,0,1667270999999,0,60,0,0,0
1667271000000,0.46210879,0.46237565,0.46210879,0.46237565,0,1667271059999,0,60,0,0,0
1667271060000,0.46238051,0.46239329,0.46222017,0.46222017,0,1667271119999,0,60,0,0,0
1667271120000,0.46222361,0.46222740,0.46192153,0.46193419,0,1667271179999,0,60,0,0,0
1667271180000,0.46193455,0.46197822,0.46104455,0.46109390,0,1667271239999,0,60,0,0,0
1667271240000,0.46108938,0.46116121,0.46098705,0.46098705,0,1667271299999,0,60,0,0,0
1667271300000,0.46098447,0.46103266,0.46081393,0.46081869,0,1667271359999,0,60,0,0,0
1667271360000,0.46082775,0.46091402,0.46077912,0.46089474,0,1667271419999,0,60,0,0,0
1667271420000,0.46089687,0.46089687,0.46055911,0.46055911,0,1667271479999,0,60,0,0,0
1667271480000,0.46055911,0.46067854,0.46046725,0.46067854,0,1667271539999,0,60,0,0,0
1667271540000,0.46068913,0.46075422,0.46018896,0.46019316,0,1667271599999,0,60,0,0,0
1667271600000,0.46020336,0.46069319,0.46020336,0.46068218,0,1667271659999,0,60,0,0,0
1667271660000,0.46068709,0.46086132,0.46058202,0.46081749,0,1667271719999,0,60,0,0,0
1667271720000,0.46082500,0.46107668,0.46080256,0.46094047,0,1667271779999,0,60,0,0,0
1667271780000,0.46094669,0.46111350,0.46091784,0.46108318,0,1667271839999,0,60,0,0,0
1667271840000,0.46108185,0.46114822,0.46089674,0.46089743,0,1667271899999,0,60,0,0,0
1667271900000,0.46090070,0.46094845,0.46044569,0.46046697,0,1667271959999,0,60,0,0,0
1667271960000,0.46046761,0.46054214,0.46021619,0.46024563,0,1667272019999,0,60,0,0,0
1667272020000,0.46024412,0.46030616,0.46017729,0.46022920,0,1667272079999,0,60,0,0,0
1667272080000,0.46022702,0.46031595,0.46016628,0.46022716,0,1667272139999,0,60,0,0,0
1667272140000,0.46022649,0.46029587,0.46009801,0.46010051,0,1667272199999,0,60,0,0,0
1667272200000,0.46009824,0.46028767,0.46006385,0.46028767,0,1667272259999,0,60,0,0,0
1667272260000,0.46029307,0.46031132,0.46006732,0.46008512,0,1667272319999,0,60,0,0,0
1667272320000,0.46007739,0.46011704,0.45981212,0.45981212,0,1667272379999,0,60,0,0,0
1667272380000,0.45981709,0.45989747,0.45971834,0.45989596,0,1667272439999,0,60,0,0,0
1667272440000,0.45989596,0.45989596,0.45945972,0.45946387,0,1667272499999,0,60,0,0,0
1667272500000,0.45946592,0.45967265,0.45937573,0.45956769,0,1667272559999,0,60,0,0,0
1667272560000,0.45956317,0.45967831,0.45923123,0.45929760,0,1667272619999,0,60,0,0,0
1667272620000,0.45928714,0.45950647,0.45911129,0.45926472,0,1667272679999,0,60,0,0,0
1667272680000,0.45926396,0.45940393,0.45926396,0.45932363,0,1667272739999,0,60,0,0,0
1667272740000,0.45931715,0.45959496,0.45926147,0.45952112,0,1667272799999,0,60,0,0,0
1667272800000,0.45960314,0.45960314,0.45926680,0.45928539,0,1667272859999,0,60,0,0,0
1667272860000,0.45928981,0.45928981,0.45914835,0.45920416,0,1667272919999,0,60,0,0,0
1667272920000,0.45920758,0.45923226,0.45838512,0.45854394,0,1667272979999,0,60,0,0,0
1667272980000,0.45852125,0.45863256,0.45814482,0.45827891,0,1667273039999,0,60,0,0,0
1667273040000,0.45828888,0.45851766,0.45826724,0.45840947,0,1667273099999,0,60,0,0,0
1667273100000,0.45841208,0.45855659,0.45840889,0.45849935,0,1667273159999,0,60,0,0,0
1667273160000,0.45850053,0.45861536,0.45849112,0.45859633,0,1667273219999,0,60,0,0,0
1667273220000,0.45859426,0.45871370,0.45852282,0.45854534,0,1667273279999,0,60,0,0,0
1667273280000,0.45854534,0.45869061,0.45853018,0.45866104,0,1667273339999,0,60,0,0,0
1667273340000,0.45868732,0.45874676,0.45842803,0.45843324,0,1667273399999,0,60,0,0,0
1667273400000,0.45847174,0.45852917,0.45843046,0.45850420,0,1667273459999,0,60,0,0,0
1667273460000,0.45850682,0.45850682,0.45845543,0.45849388,0,1667273519999,0,60,0,0,0
1667273520000,0.45849001,0.45860005,0.45847835,0.45851563,0,1667273579999,0,60,0,0,0
1667273580000,0.45851790,0.45862116,0.45850955,0.45858661,0,1667273639999,0,60,0,0,0
1667273640000,0.45859632,0.45904228,0.45859559,0.45902012,0,1667273699999,0,60,0,0,0
1667273700000,0.45902102,0.45915473,0.45900394,0.45903866,0,1667273759999,0,60,0,0,0
1667273760000,0.45904624,0.45937413,0.45904624,0.45906512,0,1667273819999,0,60,0,0,0
1667273820000,0.45906803,0.45911296,0.45904821,0.45908420,0,1667273879999,0,60,0,0,0
1667273880000,0.45908617,0.45909449,0.45899975,0.45906053,0,1667273939999,0,60,0,0,0
1667273940000,0.45906053,0.45911220,0.45903756,0.45908229,0,1667273999999,0,60,0,0,0
1667274000000,0.45908229,0.45936424,0.45906309,0.45935313,0,1667274059999,0,60,0,0,0
1667274060000,0.45935384,0.45940539,0.45926859,0.45932558,0,1667274119999,0,60,0,0,0
1667274120000,0.45932611,0.45940338,0.45927386,0.45938810,0,1667274179999,0,60,0,0,0
1667274180000,0.45938739,0.45977709,0.45931644,0.45972954,0,1667274239999,0,60,0,0,0
