open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1675209600000,1613.15991054,1613.71103736,1613.09018659,1613.71103736,0,1675209659999,0,60,0,0,0
1675209660000,1613.67353215,1613.86168526,1613.57821309,1613.64280418,0,1675209719999,0,60,0,0,0
1675209720000,1613.63869079,1615.10305043,1613.63869079,1614.94623210,0,1675209779999,0,60,0,0,0
1675209780000,1615.02424299,1617.70906607,1615.02424299,1616.81975951,0,1675209839999,0,60,0,0,0
1675209840000,1616.73575701,1616.73575701,1614.18160075,1614.18160075,0,1675209899999,0,60,0,0,0
1675209900000,1614.16696004,1614.20548009,1611.24875777,1611.24875777,0,1675209959999,0,60,0,0,0
1675209960000,1611.06018425,1612.82208531,1611.01518735,1611.90862816,0,1675210019999,0,60,0,0,0
1675210020000,1611.90862816,1612.35758710,1611.90862816,1612.02675460,0,1675210079999,0,60,0,0,0
1675210080000,1612.02871512,1612.63340688,1611.65580115,1611.66161318,0,1675210139999,0,60,0,0,0
1675210140000,1611.69767176,1611.71080307,1610.39808612,1610.49136607,0,1675210199999,0,60,0,0,0
1675210200000,1610.47917637,1611.14314414,1609.42268847,1610.91954410,0,1675210259999,0,60,0,0,0
1675210260000,1610.91730764,1610.95307322,1610.08217075,1610.31382245,0,1675210319999,0,60,0,0,0
1675210320000,1610.30173867,1611.67212042,1610.30173867,1611.45254240,0,1675210379999,0,60,0,0,0
1675210380000,1611.45254240,1612.19471244,1611.45254240,1611.66129941,0,1675210439999,0,60,0,0,0
1675210440000,1611.57891106,1612.51571368,1611.57891106,1612.49452302,0,1675210499999,0,60,0,0,0
1675210500000,1612.49452302,1612.65298613,1611.04724224,1611.09498022,0,1675210559999,0,60,0,0,0
1675210560000,1611.03702478,1612.19673778,1611.01417405,1612.12139936,0,1675210619999,0,60,0,0,0
1675210620000,1612.04713900,1612.12845251,1610.96878503,1611.04061633,0,1675210679999,0,60,0,0,0
1675210680000,1611.05659431,1611.85608927,1611.05659431,1611.36183944,0,1675210739999,0,60,0,0,0
1675210740000,1611.35084157,1611.35084157,1610.54334379,1610.63378248,0,1675210799999,0,60,0,0,0
1675210800000,1610.67966450,1611.63375316,1610.50853786,1611.62679306,0,1675210859999,0,60,0,0,0
1675210860000,1611.61872112,1612.34572366,1611.61872112,1612.28679455,0,1675210919999,0,60,0,0,0
1675210920000,1612.28688456,1612.54261036,1612.22840185,1612.49390801,0,1675210979999,0,60,0,0,0
1675210980000,1612.46805078,1613.03302709,1612.46739221,1612.80971652,0,1675211039999,0,60,0,0,0
1675211040000,1612.80971652,1612.88866146,1611.81153386,1612.88866146,0,1675211099999,0,60,0,0,0
1675211100000,1612.88248645,1612.88248645,1611.54090433,1611.58892702,0,1675211159999,0,60,0,0,0
1675211160000,1611.56124378,1611.56124378,1611.01830291,1611.01830291,0,1675211219999,0,60,0,0,0
1675211220000,1611.01830291,1611.01830291,1610.51969350,1610.51969350,0,1675211279999,0,60,0,0,0
1675211280000,1610.54616838,1610.73024527,1610.53099202,1610.58035694,0,1675211339999,0,60,0,0,0
1675211340000,1610.51663595,1610.51663595,1609.11984728,1609.17693923,0,1675211399999,0,60,0,0,0
1675211400000,1609.17643995,1609.17643995,1604.73555269,1604.82536250,0,1675211459999,0,60,0,0,0
1675211460000,1605.41116535,1607.90513181,1605.41116535,1607.78146925,0,1675211519999,0,60,0,0,0
1675211520000,1607.73837855,1607.88648690,1606.52992739,1607.83529655,0,1675211579999,0,60,0,0,0
1675211580000,1607.82613079,1608.32935114,1607.80021619,1608.22982661,0,1675211639999,0,60,0,0,0
1675211640000,1608.22992723,1610.62305799,1608.19994438,1609.80339507,0,1675211699999,0,60,0,0,0
1675211700000,1609.77037187,1610.56262757,1609.66720288,1609.72952206,0,1675211759999,0,60,0,0,0
1675211760000,1609.67778509,1610.51499647,1609.67778509,1610.34603970,0,1675211819999,0,60,0,0,0
1675211820000,1610.33030277,1611.53391542,1610.24757153,1611.49399955,0,1675211879999,0,60,0,0,0
1675211880000,1611.50784237,1612.11858771,1611.22157354,1611.75139641,0,1675211939999,0,60,0,0,0
1675211940000,1611.75949672,1612.01888794,1611.37275509,1611.96244386,0,1675211999999,0,60,0,0,0
1675212000000,1611.95755595,1612.73375742,1611.95755595,1612.68856843,0,1675212059999,0,60,0,0,0
1675212060000,1612.68502648,1614.03285524,1612.66612488,1613.72088681,0,1675212119999,0,60,0,0,0
1675212120000,1613.52644397,1613.56973296,1612.45675203,1612.53002283,0,1675212179999,0,60,0,0,0
1675212180000,1612.49929761,1612.71330290,1612.27583705,1612.60810524,0,1675212239999,0,60,0,0,0
1675212240000,1612.62172656,1612.91206897,1611.75598477,1611.87028366,0,1675212299999,0,60,0,0,0
1675212300000,1611.89180927,1612.76430450,1611.84894190,1612.74137555,0,1675212359999,0,60,0,0,0
1675212360000,1612.76473076,1613.02835348,1612.65194970,1613.02835348,0,1675212419999,0,60,0,0,0
1675212420000,1613.04690700,1613.70989021,1613.01579142,1613.62839540,0,1675212479999,0,60,0,0,0
1675212480000,1613.62839540,1613.71591213,1612.72821091,1612.75554982,0,1675212539999,0,60,0,0,0
1675212540000,1612.72906341,1613.39740426,1612.57981317,1613.36806403,0,1675212599999,0,60,0,0,0
1675212600000,1613.36029363,1613.97290302,1613.30557560,1613.40715862,0,1675212659999,0,60,0,0,0
1675212660000,1613.07483949,1613.22776096,1612.55427173,1613.22776096,0,1675212719999,0,60,0,0,0
