open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1672380660000,0.24244135,0.24251272,0.24244135,0.24251249,0,1672380719999,0,38,0,0,0
1672380720000,0.24251832,0.24255981,0.24242568,0.24255528,0,1672380779999,0,60,0,0,0
1672380780000,0.24248135,0.24248135,0.24228998,0.24228998,0,1672380839999,0,60,0,0,0
1672380840000,0.24228998,0.24230585,0.24228959,0.24230585,0,1672380899999,0,60,0,0,0
1672380900000,0.24230436,0.24236103,0.24226939,0.24236056,0,1672380959999,0,60,0,0,0
1672380960000,0.24236120,0.24236236,0.24231816,0.24231888,0,1672381019999,0,60,0,0,0
1672381020000,0.24231775,0.24255708,0.24231680,0.24255532,0,1672381079999,0,60,0,0,0
1672381080000,0.24255615,0.24256058,0.24254834,0.24255110,0,1672381139999,0,60,0,0,0
1672381140000,0.24255076,0.24256127,0.24243740,0.24243740,0,1672381199999,0,60,0,0,0
1672381200000,0.24233624,0.24235742,0.24219582,0.24219840,0,1672381259999,0,60,0,0,0
1672381260000,0.24219868,0.24226271,0.24219856,0.24226004,0,1672381319999,0,60,0,0,0
1672381320000,0.24226004,0.24226390,0.24225850,0.24226242,0,1672381379999,0,60,0,0,0
1672381380000,0.24226247,0.24226258,0.24221115,0.24223731,0,1672381439999,0,60,0,0,0
1672381440000,0.24223713,0.24228247,0.24215808,0.24215927,0,1672381499999,0,60,0,0,0
1672381500000,0.24215867,0.24227288,0.24212881,0.24222139,0,1672381559999,0,60,0,0,0
1672381560000,0.24222245,0.24236424,0.24222245,0.24236424,0,1672381619999,0,60,0,0,0
1672381620000,0.24237694,0.24246707,0.24236954,0.24246436,0,1672381679999,0,60,0,0,0
1672381680000,0.24246354,0.24246728,0.24241446,0.24246692,0,1672381739999,0,60,0,0,0
1672381740000,0.24246689,0.24246860,0.24246161,0.24246410,0,1672381799999,0,60,0,0,0
1672381800000,0.24246276,0.24246629,0.24246214,0.24246629,0,1672381859999,0,60,0,0,0
1672381860000,0.24246573,0.24246907,0.24241866,0.24246905,0,1672381919999,0,60,0,0,0
1672381920000,0.24246977,0.24246977,0.24234494,0.24234731,0,1672381979999,0,60,0,0,0
1672381980000,0.24234891,0.24235689,0.24234286,0.24235068,0,1672382039999,0,60,0,0,0
1672382040000,0.24235049,0.24245816,0.24234897,0.24245694,0,1672382099999,0,60,0,0,0
1672382100000,0.24245713,0.24250609,0.24243276,0.24243492,0,1672382159999,0,60,0,0,0
1672382160000,0.24243457,0.24246205,0.24243366,0.24246189,0,1672382219999,0,60,0,0,0
1672382220000,0.24246203,0.24246397,0.24236268,0.24241055,0,1672382279999,0,60,0,0,0
1672382280000,0.24241142,0.24244368,0.24240828,0.24244368,0,1672382339999,0,60,0,0,0
1672382340000,0.24244482,0.24254592,0.24244210,0.24254543,0,1672382399999,0,60,0,0,0
1672382400000,0.24254543,0.24263743,0.24248884,0.24249142,0,1672382459999,0,60,0,0,0
1672382460000,0.24249014,0.24249042,0.24241792,0.24247840,0,1672382519999,0,60,0,0,0
1672382520000,0.24247882,0.24247882,0.24234711,0.24236715,0,1672382579999,0,60,0,0,0
1672382580000,0.24236576,0.24238935,0.24236576,0.24238713,0,1672382639999,0,60,0,0,0
1672382640000,0.24238808,0.24239056,0.24233400,0.24238457,0,1672382699999,0,60,0,0,0
1672382700000,0.24238522,0.24238692,0.24228813,0.24235260,0,1672382759999,0,60,0,0,0
1672382760000,0.24235244,0.24240682,0.24235087,0.24240379,0,1672382819999,0,60,0,0,0
1672382820000,0.24240452,0.24252796,0.24235613,0.24252796,0,1672382879999,0,60,0,0,0
1672382880000,0.24252818,0.24257802,0.24252783,0.24257802,0,1672382939999,0,60,0,0,0
1672382940000,0.24257810,0.24257810,0.24252702,0.24253127,0,1672382999999,0,60,0,0,0
1672383000000,0.24253184,0.24257878,0.24253063,0.24257350,0,1672383059999,0,60,0,0,0
1672383060000,0.24257350,0.24257350,0.24236805,0.24237417,0,1672383119999,0,60,0,0,0
1672383120000,0.24237430,0.24243731,0.24236233,0.24236502,0,1672383179999,0,60,0,0,0
1672383180000,0.24236428,0.24241751,0.24235542,0.24235564,0,1672383239999,0,60,0,0,0
