open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680242820000,89.37924748,89.37924748,89.36596740,89.36596740,0,1680242879999,0,3,0,0,0
1680242880000,89.36206980,89.38153163,89.31190111,89.38153144,0,1680242939999,0,60,0,0,0
1680242940000,89.38184186,89.38184186,89.32358667,89.33542643,0,1680242999999,0,60,0,0,0
1680243000000,89.33406417,89.36680711,89.33356910,89.35876915,0,1680243059999,0,60,0,0,0
1680243060000,89.35876915,89.40544469,89.35876915,89.36118440,0,1680243119999,0,60,0,0,0
1680243120000,89.36118440,89.44079023,89.36118440,89.44079023,0,1680243179999,0,60,0,0,0
1680243180000,89.44078714,89.46435540,89.43072978,89.43072978,0,1680243239999,0,60,0,0,0
1680243240000,89.42860795,89.47230429,89.41717165,89.41791623,0,1680243299999,0,60,0,0,0
1680243300000,89.41791623,89.44899385,89.41462236,89.42961306,0,1680243359999,0,60,0,0,0
1680243360000,89.42899527,89.45078634,89.40889923,89.43380321,0,1680243419999,0,60,0,0,0
1680243420000,89.43380000,89.44852221,89.41144486,89.44512120,0,1680243479999,0,60,0,0,0
1680243480000,89.44512123,89.45872709,89.42914977,89.44648915,0,1680243539999,0,60,0,0,0
1680243540000,89.44649553,89.48048996,89.44515358,89.47198770,0,1680243599999,0,60,0,0,0
1680243600000,89.47180413,89.47193562,89.46271255,89.47003153,0,1680243659999,0,60,0,0,0
1680243660000,89.47003155,89.48732381,89.44859058,89.45209306,0,1680243719999,0,60,0,0,0
1680243720000,89.45208761,89.47223485,89.44777521,89.47185915,0,1680243779999,0,60,0,0,0
1680243780000,89.47207418,89.48874381,89.44350591,89.44383605,0,1680243839999,0,60,0,0,0
1680243840000,89.44383207,89.47318365,89.44383207,89.47245026,0,1680243899999,0,60,0,0,0
1680243900000,89.47245026,89.47585078,89.43563562,89.43883141,0,1680243959999,0,60,0,0,0
1680243960000,89.43900078,89.46782335,89.43659523,89.46299471,0,1680244019999,0,60,0,0,0
1680244020000,89.46299603,89.46632254,89.45683156,89.46565799,0,1680244079999,0,60,0,0,0
1680244080000,89.46580473,89.47732957,89.44844909,89.45177628,0,1680244139999,0,60,0,0,0
1680244140000,89.45176545,89.46958679,89.44909588,89.45721887,0,1680244199999,0,60,0,0,0
1680244200000,89.45721810,89.46505181,89.44044895,89.44044895,0,1680244259999,0,60,0,0,0
1680244260000,89.44044895,89.45771635,89.38737686,89.38737686,0,1680244319999,0,60,0,0,0
1680244320000,89.38527192,89.38527192,89.33630876,89.33654302,0,1680244379999,0,60,0,0,0
1680244380000,89.33654302,89.37107040,89.32671716,89.33293357,0,1680244439999,0,60,0,0,0
1680244440000,89.33293351,89.37346425,89.33293351,89.36925372,0,1680244499999,0,60,0,0,0
1680244500000,89.36903083,89.37527280,89.33505851,89.33661013,0,1680244559999,0,60,0,0,0
1680244560000,89.33681764,89.33894716,89.29517921,89.29856619,0,1680244619999,0,60,0,0,0
1680244620000,89.29786477,89.29786477,89.23251599,89.23251599,0,1680244679999,0,60,0,0,0
1680244680000,89.23251599,89.25032943,89.21953554,89.24618232,0,1680244739999,0,60,0,0,0
1680244740000,89.24714173,89.32493719,89.24711265,89.32493719,0,1680244799999,0,60,0,0,0
1680244800000,89.32514363,89.37477151,89.31918626,89.37411644,0,1680244859999,0,60,0,0,0
1680244860000,89.37637910,89.38057726,89.36447611,89.37974417,0,1680244919999,0,60,0,0,0
1680244920000,89.38194073,89.41222730,89.37804028,89.41212103,0,1680244979999,0,60,0,0,0
1680244980000,89.41211849,89.44322089,89.40613901,89.41259339,0,1680245039999,0,60,0,0,0
