open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,0.44586577,0.44589414,0.44462096,0.44462679,0,1661990459999,0,60,0,0,0
1661990460000,0.44469000,0.44502344,0.44454182,0.44502344,0,1661990519999,0,60,0,0,0
1661990520000,0.44515000,0.44601892,0.44508000,0.44601892,0,1661990579999,0,60,0,0,0
1661990580000,0.44625427,0.44688000,0.44625427,0.44688000,0,1661990639999,0,60,0,0,0
1661990640000,0.44702000,0.44758000,0.44665229,0.44758000,0,1661990699999,0,60,0,0,0
1661990700000,0.44758000,0.44816982,0.44752000,0.44806333,0,1661990759999,0,60,0,0,0
1661990760000,0.44806652,0.44806652,0.44754438,0.44757306,0,1661990819999,0,60,0,0,0
1661990820000,0.44756724,0.44860000,0.44755979,0.44860000,0,1661990879999,0,60,0,0,0
1661990880000,0.44850000,0.44852000,0.44822000,0.44833000,0,1661990939999,0,60,0,0,0
1661990940000,0.44833000,0.44885000,0.44833000,0.44878691,0,1661990999999,0,60,0,0,0
1661991000000,0.44878420,0.44914000,0.44861226,0.44876508,0,1661991059999,0,60,0,0,0
1661991060000,0.44877014,0.44885948,0.44863736,0.44885883,0,1661991119999,0,60,0,0,0
1661991120000,0.44894971,0.44906000,0.44883000,0.44897000,0,1661991179999,0,60,0,0,0
1661991180000,0.44897000,0.44914308,0.44896000,0.44914308,0,1661991239999,0,60,0,0,0
1661991240000,0.44914308,0.44942000,0.44912610,0.44935483,0,1661991299999,0,60,0,0,0
1661991300000,0.44935719,0.44950000,0.44917926,0.44917926,0,1661991359999,0,60,0,0,0
1661991360000,0.44917971,0.44972000,0.44917971,0.44968000,0,1661991419999,0,60,0,0,0
1661991420000,0.44968000,0.44968023,0.44956005,0.44957016,0,1661991479999,0,60,0,0,0
1661991480000,0.44957635,0.44957635,0.44876529,0.44876529,0,1661991539999,0,60,0,0,0
1661991540000,0.44876528,0.44884246,0.44778884,0.44778884,0,1661991599999,0,60,0,0,0
1661991600000,0.44778911,0.44792000,0.44757862,0.44769783,0,1661991659999,0,60,0,0,0
1661991660000,0.44769630,0.44813000,0.44760552,0.44774091,0,1661991719999,0,60,0,0,0
1661991720000,0.44774298,0.44776812,0.44733608,0.44734112,0,1661991779999,0,60,0,0,0
1661991780000,0.44735170,0.44748033,0.44734027,0.44734644,0,1661991839999,0,60,0,0,0
1661991840000,0.44730487,0.44736000,0.44718425,0.44725014,0,1661991899999,0,60,0,0,0
1661991900000,0.44720483,0.44725733,0.44702994,0.44718757,0,1661991959999,0,60,0,0,0
1661991960000,0.44719018,0.44824639,0.44715455,0.44807000,0,1661992019999,0,60,0,0,0
1661992020000,0.44807000,0.44826000,0.44807000,0.44826000,0,1661992079999,0,60,0,0,0
1661992080000,0.44826000,0.44857000,0.44826000,0.44846000,0,1661992139999,0,60,0,0,0
1661992140000,0.44846000,0.44863000,0.44820000,0.44820000,0,1661992199999,0,60,0,0,0
1661992200000,0.44820000,0.44848000,0.44820000,0.44824000,0,1661992259999,0,60,0,0,0
1661992260000,0.44824000,0.44857000,0.44823131,0.44852000,0,1661992319999,0,60,0,0,0
1661992320000,0.44852000,0.44858000,0.44832000,0.44850000,0,1661992379999,0,60,0,0,0
1661992380000,0.44850000,0.44850000,0.44832699,0.44848000,0,1661992439999,0,60,0,0,0
1661992440000,0.44848000,0.44867000,0.44743944,0.44744936,0,1661992499999,0,60,0,0,0
1661992500000,0.44744811,0.44770000,0.44737108,0.44738993,0,1661992559999,0,60,0,0,0
1661992560000,0.44737138,0.44747000,0.44715514,0.44747000,0,1661992619999,0,60,0,0,0
1661992620000,0.44747000,0.44760000,0.44734000,0.44734000,0,1661992679999,0,60,0,0,0
1661992680000,0.44734000,0.44734000,0.44706123,0.44706446,0,1661992739999,0,60,0,0,0
1661992740000,0.44706446,0.44706446,0.44450462,0.44456203,0,1661992799999,0,60,0,0,0
1661992800000,0.44457000,0.44462596,0.44267182,0.44267182,0,1661992859999,0,60,0,0,0
1661992860000,0.44267602,0.44320000,0.44213990,0.44289000,0,1661992919999,0,60,0,0,0
