calc_time,funding_interval_hours,last_funding_rate
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685577600011,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685606400000,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685635200001,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685664000011,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685692800000,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
1685721600011,8,0.00010000
