calc_time,funding_interval_hours,last_funding_rate
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696118400000,8,0.00004619
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696147200001,8,0.00005442
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696176000000,8,0.00006213
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696204800000,8,0.00010000
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696233600000,8,-2.3E-7
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696262400000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696291200000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696320000000,8,0.00010000
1696348800000,8,0.00010000
