calc_time,funding_interval_hours,last_funding_rate
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709251200000,8,0.00059200
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709280000000,8,0.00074757
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709308800000,8,0.00082392
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709337600000,8,0.00065482
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709366400000,8,0.00051920
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709395200001,8,0.00048697
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709424000000,8,0.00043468
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709452800000,8,0.00068428
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709481600000,8,0.00050409
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709510400000,8,0.00053132
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
1709539200000,8,0.00054740
