calc_time,funding_interval_hours,last_funding_rate
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701388800000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701417600000,8,0.00010000
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701446400000,8,0.00036919
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701475200000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701504000000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701532800000,8,0.00010000
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701561600000,8,0.00013578
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701590400000,8,0.00025955
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701619200000,8,0.00018623
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701648000000,8,0.00013869
1701676800000,8,0.00029108
1701676800000,8,0.00029108
