open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1690848000000,30033.04650315,30033.30808088,30027.28612105,30029.92819997,0,1690848059999,0,60,0,0,0
1690848060000,30030.83629438,30031.04270200,30028.23617262,30029.10925432,0,1690848119999,0,60,0,0,0
1690848120000,30029.11193718,30030.08789466,30029.02365887,30029.21919763,0,1690848179999,0,60,0,0,0
1690848180000,30028.94618970,30030.31750501,30028.94618970,30030.13952563,0,1690848239999,0,60,0,0,0
1690848240000,30030.13329083,30030.98989285,30030.12772380,30030.88681801,0,1690848299999,0,60,0,0,0
1690848300000,30030.88677581,30030.88677581,30022.71725837,30022.71725837,0,1690848359999,0,60,0,0,0
1690848360000,30023.08868853,30023.08868853,30013.03255321,30013.04604216,0,1690848419999,0,60,0,0,0
1690848420000,30013.04591974,30015.40835534,30011.95148815,30011.95778581,0,1690848479999,0,60,0,0,0
1690848480000,30011.99704487,30013.82959691,30011.99704487,30013.81941361,0,1690848539999,0,60,0,0,0
1690848540000,30013.52387544,30013.99743275,30011.65182553,30012.06175498,0,1690848599999,0,60,0,0,0
1690848600000,30012.06172667,30016.87183420,30011.12804256,30016.73301721,0,1690848659999,0,60,0,0,0
1690848660000,30016.75483704,30017.15626883,30015.35660517,30016.03067166,0,1690848719999,0,60,0,0,0
1690848720000,30017.46026123,30017.80475215,30017.30425387,30017.31893518,0,1690848779999,0,60,0,0,0
1690848780000,30017.31903041,30020.28228018,30017.25207667,30020.28228018,0,1690848839999,0,60,0,0,0
1690848840000,30021.27425754,30021.28389270,30019.72225520,30020.45479102,0,1690848899999,0,60,0,0,0
1690848900000,30020.48347226,30022.15199683,30020.48251267,30021.39599887,0,1690848959999,0,60,0,0,0
1690848960000,30021.39885511,30025.22737159,30021.39885511,30025.22286804,0,1690849019999,0,60,0,0,0
1690849020000,30025.22272991,30026.40571765,30024.78225182,30025.95230589,0,1690849079999,0,60,0,0,0
1690849080000,30025.94111947,30025.94111947,30024.47448053,30025.12699294,0,1690849139999,0,60,0,0,0
1690849140000,30025.11764506,30029.06660116,30019.57822668,30029.06660116,0,1690849199999,0,60,0,0,0
1690849200000,30028.59527947,30033.31560830,30028.59527947,30033.31560830,0,1690849259999,0,60,0,0,0
1690849260000,30038.18210575,30044.78195347,30038.08559730,30043.71676914,0,1690849319999,0,60,0,0,0
1690849320000,30043.76704037,30044.16233721,30042.53650544,30042.72391220,0,1690849379999,0,60,0,0,0
1690849380000,30042.24533158,30042.50751113,30039.51979471,30039.58386905,0,1690849439999,0,60,0,0,0
1690849440000,30039.74970884,30039.75405043,30034.65461914,30035.51033124,0,1690849499999,0,60,0,0,0
1690849500000,30035.50814073,30037.20135114,30034.71094550,30035.87208776,0,1690849559999,0,60,0,0,0
1690849560000,30035.91708217,30038.55273749,30035.91708217,30038.55273749,0,1690849619999,0,60,0,0,0
1690849620000,30038.55794878,30038.55794878,30036.98350082,30037.48089248,0,1690849679999,0,60,0,0,0
1690849680000,30037.70967795,30037.71176206,30033.56709296,30036.59314615,0,1690849739999,0,60,0,0,0
1690849740000,30036.55657467,30040.94881779,30036.06340916,30040.87117485,0,1690849799999,0,60,0,0,0
1690849800000,30040.87123335,30044.21108209,30039.78104956,30044.21108209,0,1690849859999,0,60,0,0,0
