open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1709251200000,19.29900000,19.32342287,19.29900000,19.32342287,0,1709251259999,0,60,0,0,0
1709251260000,19.32599403,19.34192040,19.32467451,19.33725298,0,1709251319999,0,60,0,0,0
1709251320000,19.33717591,19.34260954,19.30700000,19.30787062,0,1709251379999,0,60,0,0,0
1709251380000,19.30787006,19.31038904,19.30258214,19.30840695,0,1709251439999,0,60,0,0,0
1709251440000,19.30848691,19.31807696,19.30842842,19.31807696,0,1709251499999,0,60,0,0,0
1709251500000,19.31775016,19.33535450,19.31764026,19.33430031,0,1709251559999,0,60,0,0,0
1709251560000,19.33486005,19.34978317,19.33486005,19.34721468,0,1709251619999,0,60,0,0,0
1709251620000,19.34775193,19.35232601,19.34765919,19.34963219,0,1709251679999,0,60,0,0,0
1709251680000,19.34977927,19.36400000,19.34735833,19.36400000,0,1709251739999,0,60,0,0,0
1709251740000,19.36400000,19.37301621,19.36103946,19.37241074,0,1709251799999,0,60,0,0,0
1709251800000,19.37198745,19.38452385,19.37198745,19.38452385,0,1709251859999,0,60,0,0,0
1709251860000,19.38378207,19.38898189,19.38146166,19.38181551,0,1709251919999,0,60,0,0,0
1709251920000,19.38181188,19.38184093,19.36400000,19.38176405,0,1709251979999,0,60,0,0,0
1709251980000,19.38178376,19.39360225,19.38172743,19.38200000,0,1709252039999,0,60,0,0,0
1709252040000,19.38200000,19.38700000,19.37400000,19.37800000,0,1709252099999,0,60,0,0,0
1709252100000,19.37800000,19.38100000,19.34988444,19.35800000,0,1709252159999,0,60,0,0,0
1709252160000,19.35800000,19.38631079,19.35800000,19.38620023,0,1709252219999,0,60,0,0,0
1709252220000,19.38625648,19.44774535,19.38625648,19.44571767,0,1709252279999,0,60,0,0,0
1709252280000,19.44581686,19.44591098,19.42100000,19.42600000,0,1709252339999,0,60,0,0,0
1709252340000,19.42887704,19.43143007,19.42300000,19.42969766,0,1709252399999,0,60,0,0,0
1709252400000,19.42890680,19.42890680,19.41500000,19.42357708,0,1709252459999,0,60,0,0,0
1709252460000,19.42360874,19.42626746,19.39600000,19.39600000,0,1709252519999,0,60,0,0,0
1709252520000,19.39600000,19.40119143,19.39300000,19.40029171,0,1709252579999,0,60,0,0,0
1709252580000,19.40045876,19.40053394,19.38600000,19.38900000,0,1709252639999,0,60,0,0,0
1709252640000,19.38900000,19.40029142,19.38714282,19.39928744,0,1709252699999,0,60,0,0,0
1709252700000,19.39957382,19.42549271,19.39957382,19.42313626,0,1709252759999,0,60,0,0,0
1709252760000,19.42343368,19.42994893,19.42144210,19.42597928,0,1709252819999,0,60,0,0,0
1709252820000,19.42601987,19.43339468,19.42056251,19.43339468,0,1709252879999,0,60,0,0,0
1709252880000,19.43393995,19.44225206,19.40500000,19.41400000,0,1709252939999,0,60,0,0,0
1709252940000,19.41400000,19.41400000,19.39300000,19.39300000,0,1709252999999,0,60,0,0,0
1709253000000,19.39300000,19.40299039,19.38900000,19.40100000,0,1709253059999,0,60,0,0,0
1709253060000,19.40239333,19.42064100,19.40223829,19.42037923,0,1709253119999,0,60,0,0,0
1709253120000,19.42016734,19.44954493,19.42016734,19.44946694,0,1709253179999,0,60,0,0,0
1709253180000,19.44943515,19.45000000,19.44000000,19.44100000,0,1709253239999,0,60,0,0,0
1709253240000,19.44100000,19.44400000,19.40800000,19.41500000,0,1709253299999,0,60,0,0,0
1709253300000,19.41500000,19.43400000,19.41200000,19.43400000,0,1709253359999,0,60,0,0,0
1709253360000,19.43400000,19.45473044,19.43341415,19.44800000,0,1709253419999,0,60,0,0,0
1709253420000,19.44800000,19.44800000,19.42900000,19.42900000,0,1709253479999,0,60,0,0,0
1709253480000,19.42900000,19.43100000,19.41100000,19.41300000,0,1709253539999,0,60,0,0,0
1709253540000,19.41300000,19.42534320,19.41300000,19.42412269,0,1709253599999,0,60,0,0,0
1709253600000,19.42412232,19.42871262,19.42000000,19.42000000,0,1709253659999,0,60,0,0,0
1709253660000,19.42000000,19.42598028,19.41600000,19.42376276,0,1709253719999,0,60,0,0,0
1709253720000,19.42372807,19.44360989,19.42372807,19.44351944,0,1709253779999,0,60,0,0,0
1709253780000,19.44344403,19.46000000,19.44217058,19.46000000,0,1709253839999,0,60,0,0,0
1709253840000,19.46000000,19.46000000,19.45842536,19.45964892,0,1709253899999,0,60,0,0,0
1709253900000,19.45965966,19.45965966,19.43400000,19.44600000,0,1709253959999,0,60,0,0,0
1709253960000,19.44400000,19.44678794,19.44100000,19.44100000,0,1709254019999,0,60,0,0,0
1709254020000,19.44100000,19.44813030,19.44100000,19.44567638,0,1709254079999,0,60,0,0,0
1709254080000,19.44543026,19.45685850,19.44536882,19.45397213,0,1709254139999,0,60,0,0,0
1709254140000,19.45550360,19.47047304,19.45550360,19.47046621,0,1709254199999,0,60,0,0,0
1709254200000,19.47032845,19.47200000,19.45700000,19.45700000,0,1709254259999,0,60,0,0,0
1709254260000,19.46000000,19.46704699,19.45000000,19.46704699,0,1709254319999,0,60,0,0,0
1709254320000,19.46712569,19.48048322,19.46712569,19.48048322,0,1709254379999,0,60,0,0,0
1709254380000,19.48047691,19.50522233,19.48044336,19.50100000,0,1709254439999,0,60,0,0,0
1709254440000,19.50100000,19.50269190,19.48700000,19.48700000,0,1709254499999,0,60,0,0,0
1709254500000,19.48700000,19.49400000,19.48400000,19.48700000,0,1709254559999,0,60,0,0,0
1709254560000,19.49000000,19.51024208,19.49000000,19.50999960,0,1709254619999,0,60,0,0,0
1709254620000,19.50995101,19.52400000,19.50954193,19.52400000,0,1709254679999,0,60,0,0,0
1709254680000,19.52400000,19.53320739,19.52400000,19.53300000,0,1709254739999,0,60,0,0,0
1709254740000,19.53269641,19.54700000,19.53203060,19.53400000,0,1709254799999,0,60,0,0,0
1709254800000,19.53400000,19.54200000,19.50300000,19.51500000,0,1709254859999,0,60,0,0,0
1709254860000,19.50700000,19.50700000,19.47565560,19.48800000,0,1709254919999,0,60,0,0,0
1709254920000,19.48800000,19.50545442,19.48800000,19.50451396,0,1709254979999,0,60,0,0,0
1709254980000,19.50451189,19.52299295,19.50200000,19.52294617,0,1709255039999,0,60,0,0,0
1709255040000,19.52217913,19.53700364,19.52217913,19.53138780,0,1709255099999,0,60,0,0,0
1709255100000,19.53131836,19.53131836,19.51100000,19.51700000,0,1709255159999,0,60,0,0,0
1709255160000,19.51700000,19.51900000,19.50800000,19.50900000,0,1709255219999,0,60,0,0,0
1709255220000,19.50900000,19.50900000,19.47600000,19.49800000,0,1709255279999,0,60,0,0,0
1709255280000,19.50067504,19.50067504,19.45285179,19.46200000,0,1709255339999,0,60,0,0,0
1709255340000,19.46200000,19.46568028,19.45500000,19.46489835,0,1709255399999,0,60,0,0,0
1709255400000,19.46491832,19.50514769,19.46000000,19.50514769,0,1709255459999,0,60,0,0,0
1709255460000,19.50512821,19.54073199,19.50512821,19.53437756,0,1709255519999,0,60,0,0,0
1709255520000,19.53433148,19.53833372,19.53273362,19.53416730,0,1709255579999,0,60,0,0,0
1709255580000,19.53413867,19.53413867,19.52500000,19.52500000,0,1709255639999,0,60,0,0,0
1709255640000,19.52500000,19.52500000,19.50600000,19.51455064,0,1709255699999,0,60,0,0,0
1709255700000,19.51512117,19.51545486,19.50500000,19.51287435,0,1709255759999,0,60,0,0,0
1709255760000,19.51304769,19.52288811,19.50200000,19.52288811,0,1709255819999,0,60,0,0,0
1709255820000,19.52292496,19.52506530,19.51632891,19.51809225,0,1709255879999,0,60,0,0,0
1709255880000,19.51812886,19.52846137,19.51792938,19.52784652,0,1709255939999,0,60,0,0,0
1709255940000,19.52810816,19.53225000,19.52396532,19.53222052,0,1709255999999,0,60,0,0,0
1709256000000,19.53222075,19.55070990,19.53222075,19.55066403,0,1709256059999,0,60,0,0,0
1709256060000,19.55065380,19.57349425,19.55065380,19.57198902,0,1709256119999,0,60,0,0,0
1709256120000,19.57185680,19.57400000,19.56400000,19.57400000,0,1709256179999,0,60,0,0,0
1709256180000,19.57400000,19.58100000,19.57400000,19.58100000,0,1709256239999,0,60,0,0,0
1709256240000,19.58100000,19.58200000,19.57600000,19.57800000,0,1709256299999,0,60,0,0,0
1709256300000,19.57800000,19.59100000,19.57800000,19.58879245,0,1709256359999,0,60,0,0,0
1709256360000,19.58870976,19.60459784,19.58870976,19.60459784,0,1709256419999,0,60,0,0,0
1709256420000,19.60439230,19.61600000,19.60439230,19.61600000,0,1709256479999,0,60,0,0,0
1709256480000,19.61600000,19.63384787,19.61550209,19.63384787,0,1709256539999,0,60,0,0,0
1709256540000,19.63384461,19.64300000,19.62900000,19.64300000,0,1709256599999,0,60,0,0,0
1709256600000,19.64300000,19.64400000,19.59200000,19.59700000,0,1709256659999,0,60,0,0,0
1709256660000,19.59700000,19.61194750,19.55800000,19.55800000,0,1709256719999,0,60,0,0,0
1709256720000,19.55600000,19.56700000,19.53610692,19.56300000,0,1709256779999,0,60,0,0,0
1709256780000,19.56300000,19.56962069,19.54400000,19.54600000,0,1709256839999,0,60,0,0,0
1709256840000,19.54600000,19.54900000,19.53500000,19.54200000,0,1709256899999,0,60,0,0,0
1709256900000,19.54200000,19.60949225,19.54200000,19.60949225,0,1709256959999,0,60,0,0,0
1709256960000,19.60976188,19.61067944,19.60365292,19.60894926,0,1709257019999,0,60,0,0,0
1709257020000,19.60904456,19.62564210,19.60600000,19.62426432,0,1709257079999,0,60,0,0,0
1709257080000,19.62422057,19.62422057,19.60000000,19.60900000,0,1709257139999,0,60,0,0,0
1709257140000,19.61400000,19.64682039,19.61400000,19.64682039,0,1709257199999,0,60,0,0,0
1709257200000,19.64700903,19.69385885,19.64664445,19.69378458,0,1709257259999,0,60,0,0,0
1709257260000,19.69378957,19.70142132,19.67900000,19.69000000,0,1709257319999,0,60,0,0,0
1709257320000,19.70120746,19.72339784,19.70063567,19.72318779,0,1709257379999,0,60,0,0,0
1709257380000,19.72325646,19.75358585,19.72231922,19.75358585,0,1709257439999,0,60,0,0,0
1709257440000,19.75305203,19.75412676,19.74000000,19.75103562,0,1709257499999,0,60,0,0,0
1709257500000,19.75103554,19.76478766,19.74278909,19.76189313,0,1709257559999,0,60,0,0,0
1709257560000,19.76189437,19.77038102,19.75200000,19.75200000,0,1709257619999,0,60,0,0,0
1709257620000,19.75500000,19.76076338,19.73100000,19.75200000,0,1709257679999,0,60,0,0,0
1709257680000,19.75200000,19.75200000,19.70300000,19.70400000,0,1709257739999,0,60,0,0,0
1709257740000,19.70700000,19.75852293,19.70300000,19.75852293,0,1709257799999,0,60,0,0,0
1709257800000,19.75834393,19.78791665,19.75695500,19.78585313,0,1709257859999,0,60,0,0,0
1709257860000,19.78492928,19.78883111,19.77700000,19.78847866,0,1709257919999,0,60,0,0,0
1709257920000,19.78871727,19.79126920,19.76000000,19.77900000,0,1709257979999,0,60,0,0,0
1709257980000,19.77900000,19.78518800,19.77700000,19.78136161,0,1709258039999,0,60,0,0,0
1709258040000,19.78142036,19.78200000,19.75400000,19.75900000,0,1709258099999,0,60,0,0,0
1709258100000,19.75900000,19.78165364,19.75900000,19.77025545,0,1709258159999,0,60,0,0,0
1709258160000,19.77043256,19.80900000,19.76700000,19.80300000,0,1709258219999,0,60,0,0,0
1709258220000,19.80931471,19.81059983,19.78900000,19.80000000,0,1709258279999,0,60,0,0,0
1709258280000,19.80000000,19.80000000,19.77900000,19.79100000,0,1709258339999,0,60,0,0,0
1709258340000,19.79100000,19.80477225,19.78700000,19.80466823,0,1709258399999,0,60,0,0,0
1709258400000,19.80477931,19.81000000,19.79100000,19.80400000,0,1709258459999,0,60,0,0,0
1709258460000,19.80400000,19.80400000,19.79000000,19.79000000,0,1709258519999,0,60,0,0,0
1709258520000,19.79000000,19.80630836,19.77700000,19.80391895,0,1709258579999,0,60,0,0,0
1709258580000,19.80408829,19.80613603,19.79800000,19.80561610,0,1709258639999,0,60,0,0,0
1709258640000,19.80556070,19.81024274,19.80449076,19.80999535,0,1709258699999,0,60,0,0,0
1709258700000,19.80999289,19.80999289,19.78400000,19.78400000,0,1709258759999,0,60,0,0,0
1709258760000,19.78400000,19.78400000,19.73300000,19.73300000,0,1709258819999,0,60,0,0,0
1709258820000,19.73300000,19.74393203,19.73300000,19.73400000,0,1709258879999,0,60,0,0,0
1709258880000,19.73400000,19.73400000,19.68700000,19.70402189,0,1709258939999,0,60,0,0,0
1709258940000,19.70600000,19.70600000,19.67000000,19.69320926,0,1709258999999,0,60,0,0,0
1709259000000,19.69835842,19.69860004,19.67700000,19.69263307,0,1709259059999,0,60,0,0,0
1709259060000,19.69263299,19.69311346,19.66600000,19.66600000,0,1709259119999,0,60,0,0,0
1709259120000,19.66600000,19.67200000,19.63000000,19.63000000,0,1709259179999,0,60,0,0,0
1709259180000,19.63000000,19.63200000,19.61500000,19.61500000,0,1709259239999,0,60,0,0,0
1709259240000,19.61500000,19.62000000,19.57700000,19.57700000,0,1709259299999,0,60,0,0,0
1709259300000,19.57700000,19.58042141,19.55300000,19.58042141,0,1709259359999,0,60,0,0,0
1709259360000,19.58061466,19.58200000,19.55200000,19.55200000,0,1709259419999,0,60,0,0,0
1709259420000,19.55200000,19.55200000,19.50700000,19.51108660,0,1709259479999,0,60,0,0,0
1709259480000,19.51115945,19.51115945,19.48600000,19.49394375,0,1709259539999,0,60,0,0,0
1709259540000,19.49401521,19.50204190,19.49173842,19.49500000,0,1709259599999,0,60,0,0,0
1709259600000,19.48400000,19.51690888,19.48400000,19.51439855,0,1709259659999,0,60,0,0,0
1709259660000,19.51440900,19.54944324,19.51440900,19.54858531,0,1709259719999,0,60,0,0,0
1709259720000,19.54857634,19.56552226,19.54600000,19.56552226,0,1709259779999,0,60,0,0,0
1709259780000,19.56562942,19.57807129,19.56432564,19.57778014,0,1709259839999,0,60,0,0,0
1709259840000,19.57777718,19.59400000,19.57777718,19.59100000,0,1709259899999,0,60,0,0,0
1709259900000,19.59300000,19.59300000,19.55600000,19.56300000,0,1709259959999,0,60,0,0,0
1709259960000,19.55600000,19.56750845,19.55100000,19.56554105,0,1709260019999,0,60,0,0,0
1709260020000,19.56555839,19.59439146,19.56555839,19.59439146,0,1709260079999,0,60,0,0,0
1709260080000,19.59452861,19.59860049,19.59405783,19.59860049,0,1709260139999,0,60,0,0,0
1709260140000,19.60046435,19.61100000,19.60046435,19.61023491,0,1709260199999,0,60,0,0,0
1709260200000,19.61011554,19.61418340,19.59500000,19.61411072,0,1709260259999,0,60,0,0,0
